Date,Surface,Best of,player_name,opponent_name,player_rank,player_elo,opponent_rank,opponent_elo,ewma_form,ewma_serve,ewma_return,ewma_surface,days_rest,result,total_games
2021-04-12,Clay,3,Fucsovics M.,Sonego L.,40.0,1757.266298305587,28.0,1668.4725362461052,0.6427801704531508,0.5909435973772197,0.4024004633972508,0.637313460378543,21.0,0,19.0
2021-04-12,Clay,3,Koepfer D.,Cecchinato M.,56.0,1594.4681240770833,92.0,1450.9805125707571,0.3618402837584063,0.5953530108780504,0.38975309343818754,0.4641305267506216,21.0,0,19.0
2021-04-12,Clay,3,Londero J.,Krajinovic F.,94.0,1446.555424954693,37.0,1703.781473477842,0.062777993497397,0.5999143677428393,0.3633844670114648,0.34634420367997854,7.0,0,15.0
2021-04-12,Clay,3,Cilic M.,Goffin D.,43.0,1655.974334856143,15.0,1663.0237547235006,0.7083109897878286,0.6300540736600986,0.3718560565585766,0.5463764794471049,21.0,0,25.0
2021-04-12,Clay,3,Fabbiano T.,Hurkacz H.,171.0,1435.2586593391754,16.0,1766.2886662295616,0.057464219607338336,0.5959411066603109,0.36401727814793916,0.26954183500900997,7.0,0,27.0
2021-04-12,Clay,3,Auger-Aliassime F.,Garin C.,21.0,1697.0225143410607,24.0,1665.8052393869486,0.5488890819839652,0.6726942303534292,0.3704449936881734,0.4425529449503773,21.0,0,20.0
2021-04-12,Clay,3,Pouille L.,Fokina A.,86.0,1658.064450244733,58.0,1652.4583181512994,0.6781632201503024,0.6293832091864261,0.3469001859639791,0.48123812542095146,0.0,0,21.0
2021-04-12,Clay,3,Garin C.,Tsitsipas S.,24.0,1694.7044484561134,5.0,1931.2206583919933,0.8110313430645494,0.629608382957662,0.40677944798637683,0.836153948460541,0.0,0,19.0
2021-04-12,Clay,3,Mannarino A.,Delbonis F.,34.0,1623.2349092578102,87.0,1509.5317140771012,0.43633157359823865,0.6251464015703885,0.3771544446505978,0.19953832618059233,21.0,0,19.0
2021-04-12,Clay,3,Ruud C.,Rublev A.,27.0,1754.2973330675677,8.0,1959.6814606491537,0.9138429528909118,0.6323855318760692,0.428480225512239,0.7828140006105915,0.0,0,21.0
2021-04-12,Clay,3,Fokina A.,Tsitsipas S.,58.0,1668.71646767131,5.0,1937.7485671657892,0.8568045878875379,0.606306498024489,0.42191422723840877,0.6074635922521361,0.0,0,0.0
2021-04-12,Clay,3,Agut R.,Rublev A.,11.0,1831.2376779931062,8.0,1967.189985533388,0.9256673500474072,0.6397511782315195,0.44060569776056274,0.7176664930619661,0.0,0,34.0
2021-04-12,Clay,3,Zverev A.,Goffin D.,6.0,1897.4785008328224,15.0,1686.2050938781263,0.7414112750293808,0.6177574384069463,0.4507526777063173,0.7931910580283043,0.0,0,23.0
2021-04-12,Clay,3,Nadal R.,Rublev A.,3.0,2041.9758598962815,8.0,1939.0766333654094,0.826274591888691,0.7007072742643192,0.43875130112879235,0.9541350605726725,0.0,0,26.0
2021-04-12,Clay,3,Djokovic N.,Evans D.,1.0,2124.0291787447113,33.0,1708.1548069985251,0.9949246121824377,0.6842507103660295,0.4148378082747415,0.9257659333907435,0.0,0,22.0
2021-04-12,Clay,3,Bublik A.,Chardy J.,42.0,1683.979226654793,53.0,1712.7454568852907,0.8077243658806772,0.6371725321372373,0.34523289924304845,0.4939913467716056,21.0,0,28.0
2021-04-12,Clay,3,Delbonis F.,Nadal R.,87.0,1530.5886790928364,3.0,2021.3710326125372,0.6664109330780325,0.6222658405969207,0.3932155607886341,0.6365495677952344,0.0,0,15.0
2021-04-12,Clay,3,Fritz T.,Agut R.,30.0,1681.7897092799883,11.0,1814.7755746378068,0.7673378666641169,0.6199568810593491,0.39936989064125356,0.5827257938744895,7.0,0,20.0
2021-04-12,Clay,3,Fognini F.,Ruud C.,18.0,1662.5528350825055,27.0,1741.8886792546175,0.7662181124795066,0.5883572518470052,0.39779320099424237,0.5974391665356357,0.0,0,19.0
2021-04-12,Clay,3,Struff J.,Dimitrov G.,41.0,1624.099409891039,17.0,1756.1651855156676,0.7069084676219664,0.5986680987929218,0.3932866613655239,0.556579341365504,7.0,0,19.0
2021-04-12,Clay,3,Goffin D.,Evans D.,15.0,1710.8896354228648,33.0,1737.4785180424083,0.7825991035221058,0.61732465508441,0.40217567515209673,0.6302850014857118,0.0,0,31.0
2021-04-12,Clay,3,Evans D.,Tsitsipas S.,33.0,1752.2564395908198,5.0,1943.35746233482,0.8382496582668498,0.607038589872819,0.42757152052232605,0.5008780462457296,0.0,0,15.0
2021-04-19,Clay,3,Londero J.,Rinderknech A.,97.0,1440.625188938514,129.0,1524.8012619313524,0.041851995664916535,0.5858781466740414,0.36097817601212767,0.30298874173922835,7.0,0,19.0
2021-04-19,Clay,3,Auger-Aliassime F.,Tsitsipas S.,20.0,1711.6731024532446,5.0,1954.2605625012204,0.36592605465597683,0.6655296887574943,0.36590015538571063,0.38645178581561646,7.0,0,18.0
2021-04-19,Clay,3,Troicki V.,Cecchinato M.,196.0,1464.0363253866428,94.0,1461.1060096065637,0.0853083419472226,0.5896802578848014,0.3562732815695724,0.4875405217679285,30.0,0,17.0
2021-04-19,Clay,3,Busta P.,Nadal R.,13.0,1819.5546081159016,3.0,2045.9416110023947,0.6361020027230658,0.6447073747010268,0.399824344674382,0.7241478451312814,7.0,0,17.0
2021-04-19,Clay,3,Djere L.,Mager G.,49.0,1617.9780730343787,98.0,1491.498937171417,0.5814630496226945,0.6344803974801391,0.39775822575956904,0.6697856515634971,7.0,0,19.0
2021-04-19,Clay,3,Coria F.,Milojevic N.,90.0,1482.124744449629,134.0,1517.2685557501252,0.1659243644154522,0.5540269732708243,0.38365782169691215,0.4205247637074922,14.0,0,16.0
2021-04-19,Clay,3,Sousa J.,Daniel T.,105.0,1430.0693131930975,126.0,1448.6299147022182,0.22850145986787626,0.5682263661149147,0.35483114936229637,0.2112606564601096,14.0,0,21.0
2021-04-19,Clay,3,Krajinovic F.,Berrettini M.,33.0,1690.70079426579,10.0,1779.2649516617248,0.4877225988922929,0.6562483197257094,0.3935924149100394,0.5542206730119288,7.0,0,20.0
2021-04-19,Clay,3,Berankis R.,Delbonis F.,89.0,1577.1480975600466,84.0,1528.797348618052,0.5941282410486001,0.6122997316986355,0.37341269172667485,0.38655565718411133,14.0,0,26.0
2021-04-19,Clay,3,Cerundolo F.,Popyrin A.,115.0,1501.6632113873031,79.0,1634.5263063233297,0.3739827183479061,0.5481454836292547,0.3855894249118631,0.46736379573262676,14.0,0,36.0
2021-04-19,Clay,3,Baena R.,Kwon S.,91.0,1523.674030404081,85.0,1556.1028337024118,0.3017712252345564,0.582775688531582,0.39056917772686567,0.44916317492585145,14.0,0,21.0
2021-04-19,Clay,3,Milojevic N.,Krajinovic F.,134.0,1531.655620720401,33.0,1688.6280289692659,0.3525983487129676,0.4911204393362801,0.4032544601740079,0.33136094674556216,14.0,0,14.0
2021-04-19,Clay,3,Travaglia S.,Krajinovic F.,63.0,1540.0738744040323,33.0,1678.693223169077,0.05414194405169516,0.6014861814506491,0.36831504151176825,0.4013739811223367,7.0,0,33.0
2021-04-19,Clay,3,Popyrin A.,Mager G.,79.0,1644.68951889218,98.0,1513.0791656071372,0.5348979175469721,0.6633761297942863,0.34356360674228614,0.31798770266227705,7.0,0,20.0
2021-04-19,Clay,3,Millman J.,Daniel T.,43.0,1583.5145617915882,126.0,1463.7759796030389,0.3824474560020519,0.602390824026296,0.3729831714116176,0.3836720616471557,7.0,0,26.0
2021-04-19,Clay,3,Lajovic D.,Delbonis F.,37.0,1560.1902814448988,84.0,1547.0097191218072,0.3200649270620795,0.6265750422679262,0.3684920815831844,0.43874907775590505,7.0,0,27.0
2021-04-19,Clay,3,Bedene A.,Karatsev A.,56.0,1653.1138880850722,28.0,1707.0063838572607,0.716709798471463,0.6176010183192043,0.36795451983926364,0.6628227778897771,14.0,0,32.0
2021-04-19,Clay,3,Rinderknech A.,Kecmanovic M.,129.0,1536.9989185748339,47.0,1616.0837583188943,0.46153846153846156,0.6218584331494477,0.304429416608917,0.0,30.0,0,27.0
2021-04-19,Clay,3,Bagnis F.,Kecmanovic M.,102.0,1501.4473669369663,47.0,1628.5033907177583,0.5909403173080603,0.6173435878542733,0.3756850599499966,0.5568046298052984,14.0,0,26.0
2021-04-19,Clay,3,Delbonis F.,Daniel T.,84.0,1563.6164154249898,126.0,1485.0817289659228,0.44427395538535497,0.6097694269178567,0.3889386263456949,0.556980870472422,7.0,0,29.0
2021-04-19,Clay,3,Mager G.,Karatsev A.,98.0,1534.8658739132788,28.0,1720.5442579196922,0.42253724577100166,0.59713585740334,0.3685435147824905,0.382560579358468,14.0,0,19.0
2021-04-19,Clay,3,Kecmanovic M.,Djokovic N.,47.0,1638.8998406158753,1.0,2094.705467700828,0.3750331749142995,0.5874267320705584,0.39367068678645395,0.47796599868799233,7.0,0,16.0
2021-04-19,Clay,3,Djokovic N.,Karatsev A.,1.0,2096.8693249588864,28.0,1728.724152675346,0.6632830747882917,0.6738524015086679,0.4165969989123643,0.8100450309394392,7.0,0,32.0
2021-04-19,Clay,3,Daniel T.,Berrettini M.,126.0,1504.6380212196302,10.0,1791.2725227584376,0.16890058712861478,0.6187885274469007,0.33484148996249385,0.3513348980892931,14.0,0,26.0
2021-04-19,Clay,3,Petrovic D.,Millman J.,157.0,1504.128042839891,43.0,1570.536057836246,0.46153846153846156,0.5142063006003751,0.4020842794415893,0.621301775147929,30.0,0,22.0
2021-04-19,Clay,3,Minaur A.,Tsitsipas S.,25.0,1707.3977014919276,5.0,1960.608746030225,0.15519578188016217,0.5839611202905712,0.46702085070702143,0.13302845293542606,7.0,0,21.0
2021-04-19,Clay,3,Cecchinato M.,Berrettini M.,94.0,1465.7307236023669,10.0,1774.6402376659216,0.3865485914332443,0.5922539471470367,0.33994152159902513,0.4505296056034926,7.0,0,19.0
2021-04-19,Clay,3,Norrie C.,Nadal R.,58.0,1673.1795253955167,3.0,2042.5310428584235,0.7155153286334995,0.5935138138339241,0.41940091923000766,0.28874378146552476,28.0,0,17.0
2021-04-19,Clay,3,Agut R.,Sinner J.,11.0,1821.1973947407746,19.0,1822.235747233496,0.6171115666982715,0.6345822652825787,0.43991542965059577,0.6279579037143949,7.0,0,21.0
2021-04-19,Clay,3,Garin C.,Nishikori K.,22.0,1688.1765396823175,39.0,1718.247718659645,0.5406875620430329,0.6237932411030082,0.39790533967956343,0.7316169305601091,7.0,0,30.0
2021-04-19,Clay,3,Fognini F.,Miralles B.,27.0,1650.1441812695552,147.0,1475.2601240636884,0.5108120749863377,0.5862410133765891,0.3960922571512959,0.5227592704956388,7.0,0,14.0
2021-04-19,Clay,3,Evans D.,Moutet C.,26.0,1744.265158182275,75.0,1597.599119505564,0.5588331055112332,0.5953539018762453,0.417295466483907,0.4336129571391277,7.0,0,31.0
2021-04-19,Clay,3,Koepfer D.,Moutet C.,54.0,1572.2119806502922,75.0,1582.0521551602444,0.24122681902441198,0.5903532774573468,0.39156969694289767,0.39370185613413006,7.0,0,20.0
2021-04-19,Clay,3,Mannarino A.,Ramos-Vinolas A.,34.0,1602.177944242075,46.0,1607.3123309792434,0.2908877157321591,0.6204426857252118,0.3677988583597758,0.17443901073722035,7.0,0,20.0
2021-04-19,Clay,3,Simon G.,Andujar P.,70.0,1578.0583404846016,80.0,1455.766004725875,0.4136031441815317,0.6008591373880197,0.3905917004873371,0.3712151053749138,14.0,0,25.0
2021-04-19,Clay,3,Fokina A.,Bublik A.,48.0,1663.1075725022793,42.0,1669.3009417049805,0.5712030582930806,0.6018083604650807,0.4173617836327922,0.5266359074482527,7.0,0,28.0
2021-04-19,Clay,3,Basilashvili N.,Chardy J.,36.0,1574.4571124052748,51.0,1712.9550594529703,0.4474663754906789,0.548859898758034,0.3846859512652154,0.4558005730227685,7.0,0,28.0
2021-04-19,Clay,3,Khachanov K.,Norrie C.,23.0,1711.1792565605335,58.0,1626.05540810005,0.45643702159992827,0.6226807851025499,0.4054112442401033,0.6106353955513538,7.0,0,28.0
2021-04-19,Clay,3,Tsonga J.,Gerasimov E.,71.0,1665.9806248937964,77.0,1647.63177074262,0.18973510172461386,0.6574992903235178,0.30498910354419884,0.557750592741104,30.0,0,19.0
2021-04-19,Clay,3,Griekspoor T.,Ivashka I.,144.0,1494.6676325657666,111.0,1525.0345891695617,0.3329879655401502,0.6138008317120881,0.24054702422065583,0.5,30.0,0,16.0
2021-04-19,Clay,3,Paire B.,Gaio F.,35.0,1461.796067877979,138.0,1386.6451023001614,0.03232539885049524,0.5536253991783681,0.34891705354156755,0.3386930989709521,7.0,0,21.0
2021-04-19,Clay,3,Monteiro T.,Munar J.,76.0,1574.7852573083214,86.0,1540.136549459125,0.5778333310423364,0.6625773346052356,0.3819923009388892,0.5971336504229121,30.0,0,21.0
2021-04-19,Clay,3,Rune H.,Ramos-Vinolas A.,323.0,1511.3220369661124,46.0,1595.0972519268985,0.23488426547267552,0.547222524633191,0.4938388325960736,0.2848541472023253,7.0,0,33.0
2021-04-19,Clay,3,Kuznetsov A.,Miralles B.,480.0,1550.6682346789469,147.0,1454.9608364012536,0.276559392044425,0.6085907164956663,0.39506707419974446,0.523794875858077,30.0,0,32.0
2021-04-19,Clay,3,Lopez F.,Musetti L.,61.0,1568.4667950512226,87.0,1626.348462603992,0.41998713750294936,0.6171649130008909,0.35408880856671754,0.4013357204573977,14.0,0,19.0
2021-04-19,Clay,3,Gasquet R.,Thompson J.,52.0,1624.1105120123043,59.0,1581.228320286623,0.43963606395499766,0.6058626186154346,0.3898986437095212,0.37968784875389955,30.0,0,36.0
2021-04-19,Clay,3,Alcaraz C.,Tiafoe F.,119.0,1554.5579093799226,65.0,1633.5168726620484,0.7538614401963015,0.6036193276133941,0.41330504589789707,0.7151458527976746,14.0,0,23.0
2021-04-19,Clay,3,Pella G.,Nishikori K.,50.0,1558.5114261346698,39.0,1708.7658124065397,0.15499435102431078,0.5975563930401443,0.35677184795528083,0.327755676673304,7.0,0,31.0
2021-04-19,Clay,3,Nagal S.,Herbert P.,135.0,1423.9702181707175,78.0,1645.0228823079767,0.3794262374889535,0.5595043455916472,0.3930979753430501,0.3720543963458943,14.0,0,18.0
2021-04-19,Clay,3,Sinner J.,Tsitsipas S.,19.0,1868.7262047722625,5.0,1941.566693228188,0.618632626354854,0.6276173139458562,0.39990174216521895,0.63547744489704,7.0,0,18.0
2021-04-19,Clay,3,Andujar P.,Agut R.,80.0,1477.1761700289,11.0,1805.245212497828,0.2986004310983094,0.5433891593008289,0.428998387384786,0.3967287592345095,7.0,0,16.0
2021-04-19,Clay,3,Musetti L.,Auger-Aliassime F.,87.0,1639.707302906927,20.0,1679.5887619119428,0.5140685421758375,0.5873632661609443,0.40419370354039513,0.5778639786688491,7.0,0,25.0
2021-04-19,Clay,3,Rublev A.,Sinner J.,7.0,1982.046720730155,19.0,1846.7942666612676,0.6486188327390805,0.6460074533175276,0.44497783793234164,0.7758250734380896,7.0,0,21.0
2021-04-19,Clay,3,Schwartzman D.,Busta P.,9.0,1754.085972361408,13.0,1805.9242928390195,0.4896758566868286,0.6171178146185239,0.4320107894727992,0.7313244213277809,7.0,0,31.0
2021-04-19,Clay,3,Nishikori K.,Nadal R.,39.0,1732.8663373778286,3.0,2037.8153984558635,0.5658713313316981,0.6232920816386395,0.36309314786273,0.5296437047572429,28.0,0,22.0
2021-04-19,Clay,3,Korda S.,Bedene A.,66.0,1669.451312377071,56.0,1635.5579747245738,0.8352693558468318,0.6144459256118269,0.3956072818573346,0.7976401179941003,28.0,0,32.0
2021-04-19,Clay,3,Tsitsipas S.,Nadal R.,5.0,1954.3564034375395,3.0,2025.025688246512,0.9765674577518905,0.6962849081015466,0.4202488334463176,0.9172647011430797,7.0,0,35.0
2021-04-19,Clay,3,Kwon S.,Djokovic N.,85.0,1570.6137538537282,1.0,2068.301110687436,0.6415237552491382,0.6086696822238524,0.3844038373942252,0.5663716814159292,14.0,0,16.0
2021-04-19,Clay,3,Ramos-Vinolas A.,Rublev A.,46.0,1623.0759009428918,7.0,1978.381837320731,0.47764175951133975,0.6045742484532297,0.4000595634016951,0.6040946451642577,7.0,0,33.0
2021-04-19,Clay,3,Moutet C.,Schwartzman D.,75.0,1619.978811008084,9.0,1743.548157390332,0.5882472318543482,0.5513765263710374,0.40663330027112626,0.341895740771987,30.0,0,18.0
2021-04-19,Clay,3,Goffin D.,Norrie C.,12.0,1710.0922968050784,58.0,1654.6476618214786,0.5217327356814039,0.6150339148736856,0.4001237200048886,0.5514991628868104,7.0,0,0.0
2021-04-19,Clay,3,Gerasimov E.,Sinner J.,77.0,1664.4759819767535,19.0,1838.1879294764426,0.4497981813874144,0.617979894592425,0.4005402086994456,0.5599904289840149,14.0,0,17.0
2021-04-19,Clay,3,Bublik A.,Minaur A.,42.0,1685.0157567195288,25.0,1691.705748949054,0.5384829105871182,0.6352974080063258,0.3501654055491713,0.4166682172416897,7.0,0,21.0
2021-04-19,Clay,3,Shapovalov D.,Auger-Aliassime F.,14.0,1735.4984564776903,20.0,1693.7601771333677,0.5839204672094654,0.6888896959326251,0.3543788712468116,0.5599885718360259,28.0,0,17.0
2021-04-19,Clay,3,Ivashka I.,Nadal R.,111.0,1539.6396893524313,3.0,2023.1623630873216,0.681263565359995,0.5925758050618083,0.406702361953512,0.3690435767490874,14.0,0,27.0
2021-04-19,Clay,3,Munar J.,Tsitsipas S.,86.0,1557.7269126100603,5.0,1951.3487437433648,0.8529018482754059,0.6108720833260309,0.4007007782699724,0.5999990495048674,14.0,0,14.0
2021-04-19,Clay,3,Gaio F.,Rublev A.,138.0,1406.0529501097565,7.0,1977.2302687857195,0.014500947743510306,0.5997020266994336,0.298756374625233,0.20930558828376883,14.0,0,19.0
2021-04-19,Clay,3,Tiafoe F.,Schwartzman D.,65.0,1645.9420120602122,9.0,1731.4064309846985,0.7899515758975152,0.5987356443020238,0.40524254598352527,0.38400284227893783,28.0,0,28.0
2021-04-19,Clay,3,Thompson J.,Busta P.,59.0,1599.1931510997417,13.0,1793.261304028676,0.4219424395892502,0.6091397636336695,0.3316670118174103,0.41279236099683025,7.0,0,16.0
2021-04-19,Clay,3,Caruso S.,Norrie C.,81.0,1476.0989357720757,58.0,1645.898906365323,0.26898325982684756,0.5756399694829052,0.36953864163267297,0.3188291902586884,7.0,0,15.0
2021-04-19,Clay,3,Chardy J.,Shapovalov D.,51.0,1722.8946532647951,14.0,1719.3345116347496,0.41323049468657974,0.6147875931665953,0.34519076432036827,0.47644832019719935,7.0,0,21.0
2021-04-19,Clay,3,Herbert P.,Goffin D.,78.0,1652.0255309261029,12.0,1696.1117138744532,0.5848007565080889,0.6546443209628887,0.370986311019765,0.48638461402508326,28.0,0,18.0
2021-04-19,Clay,3,Miralles B.,Busta P.,147.0,1498.6961718997,13.0,1801.1506172513884,0.1846153846153847,0.5441235097581525,0.3743078858569432,0.1719190526909342,14.0,0,19.0
2021-04-19,Clay,3,Karatsev A.,Berrettini M.,28.0,1757.2923669467966,10.0,1796.428005572734,0.5590852470512149,0.6334939702299643,0.4012436588526876,0.4666666666666667,7.0,0,29.0
2021-04-19,Clay,3,Busta P.,Miralles B.,13.0,1801.1506172513884,147.0,1498.6961718997,0.42406800181537724,0.6359800577696155,0.3947665528520717,0.6336293627367646,0.0,1,19.0
2021-04-19,Clay,3,Auger-Aliassime F.,Shapovalov D.,20.0,1693.7601771333677,14.0,1735.4984564776903,0.24395070310398456,0.661862976719844,0.35988900166581145,0.33754882570589834,0.0,1,17.0
2021-04-19,Clay,3,Nadal R.,Ivashka I.,3.0,2023.1623630873216,111.0,1539.6396893524313,0.550849727925794,0.6877584178601696,0.43875286300461747,0.8348681776894065,7.0,1,27.0
2021-04-19,Clay,3,Agut R.,Andujar P.,11.0,1805.245212497828,80.0,1477.1761700289,0.411407711132181,0.6293734838995836,0.43590654888460756,0.5494629531248586,0.0,1,16.0
2021-04-19,Clay,3,Sinner J.,Gerasimov E.,19.0,1838.1879294764426,77.0,1664.4759819767535,0.41242175090321687,0.6241629113734832,0.39419681749882196,0.5501364177216058,0.0,1,17.0
2021-04-19,Clay,3,Auger-Aliassime F.,Musetti L.,20.0,1679.5887619119428,87.0,1639.707302906927,0.4959671354026564,0.6662051502648002,0.36892842091317846,0.42124852322757067,0.0,1,25.0
2021-04-19,Clay,3,Goffin D.,Herbert P.,12.0,1696.1117138744532,78.0,1652.0255309261029,0.34782182378760257,0.6090148965227887,0.3990175911919446,0.48256160413160615,0.0,1,18.0
2021-04-19,Clay,3,Nishikori K.,Pella G.,39.0,1708.7658124065397,50.0,1558.5114261346698,0.37724755422113204,0.6165627435827371,0.3656315915096664,0.46343793572227027,0.0,1,31.0
2021-04-19,Clay,3,Karatsev A.,Djokovic N.,28.0,1728.724152675346,1.0,2096.8693249588864,0.3727220401813866,0.6286035403888252,0.39438095795069456,0.28994082840236685,0.0,1,32.0
2021-04-19,Clay,3,Shapovalov D.,Chardy J.,14.0,1719.3345116347496,51.0,1722.8946532647951,0.389280311472977,0.6767032639369719,0.34898883654271623,0.4890004373298981,0.0,1,21.0
2021-04-19,Clay,3,Busta P.,Thompson J.,13.0,1793.261304028676,59.0,1599.1931510997417,0.6160453345435849,0.6324100644483708,0.4050120287049334,0.679425693170755,0.0,1,16.0
2021-04-19,Clay,3,Schwartzman D.,Tiafoe F.,9.0,1731.4064309846985,65.0,1645.9420120602122,0.3264505711245524,0.6133568929922814,0.4275350845156743,0.639908868196038,0.0,1,28.0
2021-04-19,Clay,3,Rublev A.,Gaio F.,7.0,1977.2302687857195,138.0,1406.0529501097565,0.432412555159387,0.6396118111680097,0.44058001575624856,0.6787070790073104,0.0,1,19.0
2021-04-19,Clay,3,Tsitsipas S.,Munar J.,5.0,1951.3487437433648,86.0,1557.7269126100603,0.6510449718345936,0.6916858817724146,0.4164041175920337,0.8025685917707025,0.0,1,14.0
2021-04-19,Clay,3,Berrettini M.,Karatsev A.,10.0,1796.428005572734,28.0,1757.2923669467966,0.3878330157097367,0.6524669701153408,0.4027954659118346,0.6022628791967685,7.0,1,29.0
2021-04-19,Clay,3,Djokovic N.,Kwon S.,1.0,2068.301110687436,85.0,1570.6137538537282,0.4421887165255278,0.6665293322233479,0.41791571104944,0.7087892789768113,0.0,1,16.0
2021-04-19,Clay,3,Norrie C.,Caruso S.,58.0,1645.898906365323,81.0,1476.0989357720757,0.4770102190889997,0.5868941542903865,0.4149800336656495,0.25112464151396535,0.0,1,15.0
2021-04-19,Clay,3,Tiafoe F.,Alcaraz C.,65.0,1633.5168726620484,119.0,1554.5579093799226,0.5266343839316768,0.5959498321248323,0.4026193709738355,0.3354846676671131,0.0,1,23.0
2021-04-19,Clay,3,Thompson J.,Gasquet R.,59.0,1581.228320286623,52.0,1624.1105120123043,0.2812949597261668,0.6042490261949381,0.3215594626679,0.3590114846764566,0.0,1,36.0
2021-04-19,Clay,3,Miralles B.,Kuznetsov A.,147.0,1454.9608364012536,480.0,1550.6682346789469,0.12143341505398787,0.5378206105110828,0.3772141408797003,0.1329319353610852,0.0,1,32.0
2021-04-19,Clay,3,Ramos-Vinolas A.,Rune H.,46.0,1595.0972519268985,323.0,1511.3220369661124,0.3184278396742265,0.6069098904258682,0.39636908465688525,0.5285828145163185,0.0,1,33.0
2021-04-19,Clay,3,Munar J.,Monteiro T.,86.0,1540.136549459125,76.0,1574.7852573083214,0.5686012321836039,0.5982412611516187,0.39135324118728854,0.5249707433300478,0.0,1,21.0
2021-04-19,Clay,3,Gaio F.,Paire B.,138.0,1386.6451023001614,35.0,1461.796067877979,0.009656234827001899,0.5954943319846759,0.3025920249864361,0.17189443450921998,0.0,1,21.0
2021-04-19,Clay,3,Ivashka I.,Griekspoor T.,111.0,1525.0345891695617,144.0,1494.6676325657666,0.45417571023983605,0.5938612369933046,0.4003758853957785,0.30911903074807606,0.0,1,16.0
2021-04-19,Clay,3,Herbert P.,Nagal S.,78.0,1645.0228823079767,135.0,1423.9702181707175,0.38986717100539264,0.6469714154629789,0.36215122986955367,0.4248358044434454,0.0,1,18.0
2021-04-19,Clay,3,Gerasimov E.,Tsonga J.,77.0,1647.63177074262,71.0,1665.9806248937964,0.29986545425827216,0.6134115021232851,0.3931320846358869,0.45989807969330476,0.0,1,19.0
2021-04-19,Clay,3,Chardy J.,Basilashvili N.,51.0,1712.9550594529703,36.0,1574.4571124052748,0.27548699645771985,0.6090797348638268,0.34749796539340133,0.41688880049454835,0.0,1,28.0
2021-04-19,Clay,3,Bublik A.,Fokina A.,42.0,1669.3009417049805,48.0,1663.1075725022793,0.3589886070580788,0.6293335199321851,0.35238798484376577,0.35344163132000334,0.0,1,28.0
2021-04-19,Clay,3,Andujar P.,Simon G.,80.0,1455.766004725875,70.0,1578.0583404846016,0.19906695406553962,0.5353112663254088,0.4261349678512763,0.3471320149503764,0.0,1,25.0
2021-04-19,Clay,3,Ramos-Vinolas A.,Mannarino A.,46.0,1607.3123309792434,34.0,1602.177944242075,0.5456185597828177,0.6071535763919905,0.39799486161134306,0.5875099627034222,0.0,1,20.0
2021-04-19,Clay,3,Moutet C.,Koepfer D.,75.0,1582.0521551602444,54.0,1572.2119806502922,0.39216482122423313,0.5480619117664544,0.4044343144218822,0.29796481874913255,0.0,1,20.0
2021-04-19,Clay,3,Moutet C.,Evans D.,75.0,1597.599119505564,26.0,1744.265158182275,0.5947765474910878,0.554177733127144,0.4138723997934485,0.3878569176272491,0.0,1,31.0
2021-04-19,Clay,3,Miralles B.,Fognini F.,147.0,1475.2601240636884,27.0,1650.1441812695552,0.419457130547178,0.5386610522605044,0.3848099701745258,0.31139855324514826,0.0,1,14.0
2021-04-19,Clay,3,Nishikori K.,Garin C.,39.0,1718.247718659645,22.0,1688.1765396823175,0.584831702814088,0.6145642172603403,0.3725409902978991,0.5305084649513534,0.0,1,30.0
2021-04-19,Clay,3,Berrettini M.,Daniel T.,10.0,1791.2725227584376,126.0,1504.6380212196302,0.5918886771398245,0.6558644691484289,0.40534464180834157,0.652120004317736,0.0,1,26.0
2021-04-19,Clay,3,Sinner J.,Agut R.,19.0,1822.235747233496,11.0,1821.1973947407746,0.6082811672688233,0.6299772857549175,0.39797961563949447,0.6099942138050485,0.0,1,21.0
2021-04-19,Clay,3,Musetti L.,Lopez F.,87.0,1626.348462603992,61.0,1568.4667950512226,0.34266081423425143,0.5821458623114322,0.4001465881270888,0.4874124928983046,0.0,1,19.0
2021-04-19,Clay,3,Norrie C.,Khachanov K.,58.0,1626.05540810005,23.0,1711.1792565605335,0.6513401460593332,0.5974171120781034,0.41967841072262574,0.34817928681928156,0.0,1,28.0
2021-04-19,Clay,3,Karatsev A.,Mager G.,28.0,1720.5442579196922,98.0,1534.8658739132788,0.5818157838980057,0.6243686644258664,0.39730187501283,0.504424778761062,0.0,1,19.0
2021-04-19,Clay,3,Rinderknech A.,Londero J.,129.0,1524.8012619313524,97.0,1440.625188938514,0.28436018957345977,0.6167615757112345,0.3071544004836105,0.0,0.0,1,19.0
2021-04-19,Clay,3,Tsitsipas S.,Auger-Aliassime F.,5.0,1954.2605625012204,20.0,1711.6731024532446,0.7673633145563957,0.6950729891749445,0.4272751848685063,0.8272546783015452,0.0,1,18.0
2021-04-19,Clay,3,Nadal R.,Busta P.,3.0,2045.9416110023947,13.0,1819.5546081159016,0.7005664852838627,0.687990650558956,0.435446226681739,0.8555096555254305,0.0,1,17.0
2021-04-19,Clay,3,Tsitsipas S.,Sinner J.,5.0,1941.566693228188,19.0,1868.7262047722625,0.8449088763709304,0.697150391632866,0.42495448570447925,0.8488533253472804,0.0,1,18.0
2021-04-19,Clay,3,Nadal R.,Norrie C.,3.0,2042.5310428584235,58.0,1673.1795253955167,0.8003776568559084,0.6873829588178253,0.43900234352393963,0.873570948620889,0.0,1,17.0
