Date,Surface,Player_1,Player_2,Rank_1,Rank_2,Score,Best of,P1_Ace,P1_DF,P1_SvPt,P1_1stIn,P1_1stWon,P1_2ndWon,P1_BpSaved,P1_BpFaced,P2_Ace,P2_DF,P2_SvPt,P2_1stIn,P2_1stWon,P2_2ndWon,P2_BpSaved,P2_BpFaced
2023-02-20,Clay,Lajovic D.,Djere L.,80.0,57.0,6-2 6-4,3,1.0,1.0,58.0,37.0,28.0,10.0,2.0,3.0,1.0,4.0,51.0,32.0,19.0,7.0,2.0,6.0
2023-02-20,Clay,Jarry N.,Martinez P.,139.0,76.0,6-2 6-2,3,7.0,2.0,49.0,24.0,20.0,16.0,2.0,2.0,2.0,6.0,60.0,36.0,23.0,8.0,4.0,8.0
2023-02-20,Clay,Baez S.,Varillas J.,35.0,81.0,7-5 7-6(6),3,3.0,2.0,80.0,59.0,33.0,12.0,2.0,7.0,1.0,0.0,77.0,45.0,21.0,16.0,2.0,8.0
2023-02-20,Clay,Ramos-Vinolas A.,Galan D.,47.0,88.0,6-2 6-4,3,1.0,0.0,48.0,33.0,28.0,9.0,1.0,1.0,6.0,0.0,59.0,40.0,27.0,8.0,2.0,5.0
2023-02-20,Hard,Cressy M.,Blancaneaux G.,37.0,152.0,6-3 6-7(5) 7-6(4),3,22.0,13.0,99.0,63.0,52.0,20.0,0.0,1.0,9.0,2.0,113.0,68.0,48.0,26.0,2.0,4.0
2023-02-20,Clay,Alcaraz C.,Lajovic D.,2.0,80.0,6-4 7-6(0),3,1.0,1.0,77.0,48.0,34.0,15.0,5.0,8.0,1.0,0.0,68.0,37.0,22.0,15.0,2.0,6.0
2023-02-20,Hard,Barrere G.,Huesler M.,58.0,48.0,6-3 6-2,3,3.0,0.0,47.0,34.0,29.0,9.0,0.0,0.0,9.0,3.0,54.0,36.0,26.0,4.0,4.0,7.0
2023-02-20,Hard,Bublik A.,Barrere G.,50.0,58.0,6-4 6-2,3,7.0,1.0,45.0,27.0,25.0,12.0,0.0,0.0,0.0,2.0,52.0,34.0,22.0,8.0,1.0,4.0
2023-02-20,Hard,Brouwer G.,Ymer E.,116.0,172.0,3-6 7-5 6-3,3,6.0,1.0,81.0,52.0,34.0,18.0,2.0,6.0,5.0,5.0,107.0,59.0,39.0,22.0,15.0,20.0
2023-02-20,Clay,Dellien H.,Molcan A.,111.0,54.0,1-6 6-2 6-2,3,5.0,0.0,75.0,49.0,32.0,12.0,6.0,9.0,1.0,5.0,65.0,41.0,27.0,10.0,3.0,8.0
2023-02-20,Hard,Hurkacz H.,Bonzi B.,11.0,60.0,6-3 7-6(4),3,19.0,1.0,69.0,44.0,41.0,11.0,3.0,4.0,4.0,2.0,68.0,45.0,33.0,11.0,3.0,5.0
2023-02-20,Hard,Hurkacz H.,Bublik A.,11.0,50.0,6-4 7-6(4),3,22.0,0.0,67.0,50.0,41.0,11.0,3.0,3.0,12.0,3.0,85.0,53.0,44.0,13.0,8.0,9.0
2023-02-20,Hard,Bonzi B.,Fils A.,60.0,118.0,6-4 6-4,3,4.0,0.0,52.0,32.0,28.0,14.0,1.0,1.0,7.0,4.0,65.0,36.0,25.0,17.0,7.0,9.0
2023-02-20,Hard,Hurkacz H.,Ymer M.,11.0,69.0,6-3 3-6 7-6(6),3,19.0,1.0,105.0,62.0,46.0,20.0,6.0,9.0,5.0,4.0,117.0,76.0,47.0,24.0,8.0,11.0
2023-02-20,Hard,Bublik A.,Dimitrov G.,50.0,25.0,7-5 3-6 7-6(6),3,16.0,7.0,99.0,60.0,46.0,22.0,1.0,3.0,14.0,4.0,97.0,66.0,54.0,15.0,1.0,3.0
2023-02-20,Hard,Bonzi B.,Minaur A.,60.0,23.0,6-2 6-4,3,5.0,2.0,59.0,37.0,28.0,11.0,1.0,2.0,0.0,1.0,71.0,42.0,26.0,10.0,4.0,8.0
2023-02-20,Hard,Fils A.,Wawrinka S.,118.0,105.0,6-2 6-3,3,5.0,2.0,40.0,23.0,22.0,11.0,3.0,3.0,4.0,2.0,64.0,33.0,25.0,10.0,8.0,12.0
2023-02-20,Hard,Bublik A.,Krajinovic F.,50.0,67.0,5-7 6-3 6-4,3,18.0,6.0,96.0,59.0,46.0,16.0,6.0,9.0,4.0,0.0,90.0,57.0,39.0,17.0,1.0,5.0
2023-02-20,Hard,Hurkacz H.,Riedi L.,11.0,133.0,4-6 6-3 6-2,3,12.0,1.0,74.0,42.0,38.0,19.0,5.0,6.0,2.0,1.0,94.0,68.0,40.0,17.0,8.0,11.0
2023-02-20,Hard,Dimitrov G.,Brouwer G.,25.0,116.0,6-3 6-2,3,9.0,2.0,53.0,36.0,33.0,6.0,3.0,3.0,3.0,2.0,45.0,27.0,18.0,10.0,4.0,7.0
2023-02-20,Hard,Bonzi B.,Cressy M.,60.0,37.0,6-7(5) 6-4 6-3,3,10.0,4.0,86.0,52.0,47.0,20.0,0.0,0.0,22.0,13.0,94.0,59.0,49.0,15.0,1.0,3.0
2023-02-20,Hard,Minaur A.,Ritschard A.,23.0,187.0,6-3 6-3,3,4.0,1.0,51.0,30.0,25.0,13.0,1.0,1.0,7.0,1.0,60.0,42.0,27.0,7.0,3.0,6.0
2023-02-20,Hard,Wawrinka S.,Gasquet R.,105.0,43.0,4-6 7-5 6-2,3,13.0,2.0,89.0,48.0,38.0,21.0,4.0,6.0,6.0,2.0,110.0,66.0,47.0,17.0,10.0,14.0
2023-02-20,Hard,Fils A.,Sinner J.,118.0,12.0,W/O,3,,,,,,,,,,,,,,,,
2023-02-20,Hard,Riedi L.,Rinderknech A.,133.0,72.0,6-3 6-4,3,8.0,4.0,67.0,34.0,25.0,20.0,4.0,4.0,8.0,5.0,57.0,30.0,23.0,12.0,6.0,8.0
2023-02-20,Hard,Ymer M.,Albot R.,69.0,99.0,6-3 7-6(5),3,1.0,1.0,69.0,53.0,37.0,8.0,1.0,3.0,4.0,2.0,70.0,45.0,29.0,12.0,4.0,7.0
2023-02-20,Hard,Goffin D.,Klein L.,41.0,142.0,6-2 6-4,3,3.0,2.0,58.0,31.0,22.0,19.0,6.0,6.0,4.0,0.0,64.0,38.0,22.0,15.0,4.0,7.0
2023-02-20,Hard,Ymer M.,Goffin D.,69.0,41.0,W/O,3,,,,,,,,,,,,,,,,
2023-02-20,Clay,Alcaraz C.,Alves M.,2.0,556.0,6-4 6-4,3,4.0,4.0,57.0,38.0,28.0,9.0,2.0,4.0,5.0,2.0,75.0,49.0,31.0,9.0,5.0,9.0
2023-02-20,Clay,Norrie C.,Monteiro T.,13.0,83.0,7-5 7-5,3,4.0,3.0,73.0,39.0,27.0,19.0,2.0,5.0,9.0,1.0,99.0,62.0,39.0,14.0,16.0,21.0
2023-02-20,Hard,Lehecka J.,Dzumhur D.,52.0,213.0,6-3 7-6(3),3,7.0,0.0,71.0,44.0,31.0,16.0,2.0,4.0,1.0,3.0,60.0,41.0,26.0,8.0,0.0,3.0
2023-02-20,Hard,Lehecka J.,Ruusuvuori E.,52.0,51.0,6-2 7-6(2),3,5.0,1.0,56.0,38.0,34.0,10.0,1.0,1.0,6.0,0.0,67.0,41.0,29.0,12.0,4.0,6.0
2023-02-20,Hard,Murray A.,Zverev A.,70.0,16.0,7-6(5) 2-6 7-5,3,2.0,3.0,118.0,77.0,55.0,18.0,7.0,11.0,11.0,2.0,99.0,72.0,53.0,12.0,2.0,5.0
2023-02-20,Hard,O'Connell C.,Agut R.,94.0,28.0,3-6 7-6(5) 6-4,3,11.0,2.0,104.0,71.0,49.0,16.0,9.0,13.0,5.0,4.0,102.0,73.0,47.0,17.0,9.0,13.0
2023-02-20,Hard,Medvedev D.,Broady L.,8.0,147.0,6-4 6-3,3,6.0,1.0,56.0,42.0,29.0,8.0,3.0,5.0,0.0,2.0,66.0,45.0,26.0,8.0,2.0,6.0
2023-02-20,Hard,Fokina A.,Kwon S.,31.0,68.0,6-3 6-2,3,3.0,1.0,70.0,47.0,36.0,9.0,6.0,6.0,1.0,0.0,44.0,23.0,14.0,11.0,2.0,5.0
2023-02-20,Hard,Auger-Aliassime F.,Kubler J.,9.0,74.0,4-6 6-1 6-4,3,15.0,2.0,81.0,46.0,37.0,22.0,4.0,5.0,4.0,1.0,79.0,42.0,28.0,22.0,3.0,6.0
2023-02-20,Hard,Griekspoor T.,Halys Q.,40.0,64.0,7-6(4) 4-6 7-6(5),3,13.0,4.0,105.0,62.0,53.0,26.0,1.0,2.0,22.0,1.0,103.0,58.0,50.0,27.0,2.0,2.0
2023-02-20,Hard,Ruusuvuori E.,Evans D.,51.0,29.0,7-5 6-4,3,7.0,5.0,62.0,38.0,29.0,10.0,0.0,2.0,2.0,4.0,69.0,39.0,27.0,11.0,6.0,10.0
2023-02-20,Hard,Rublev A.,Griekspoor T.,5.0,40.0,1-6 6-1 7-6(6),3,10.0,3.0,77.0,46.0,36.0,16.0,2.0,5.0,6.0,4.0,90.0,46.0,34.0,22.0,3.0,6.0
2023-02-20,Hard,Murray A.,Sonego L.,70.0,71.0,4-6 6-1 7-6(4),3,1.0,2.0,90.0,61.0,47.0,16.0,3.0,4.0,8.0,5.0,86.0,56.0,46.0,12.0,6.0,8.0
2023-02-20,Hard,Zandschulp B.,Ivashka I.,34.0,79.0,6-2 7-5,3,5.0,3.0,72.0,49.0,35.0,8.0,4.0,6.0,3.0,1.0,57.0,40.0,21.0,8.0,4.0,9.0
2023-02-20,Hard,Agut R.,Fucsovics M.,28.0,78.0,7-6(7) 5-7 6-4,3,3.0,2.0,108.0,73.0,48.0,22.0,5.0,8.0,6.0,3.0,130.0,81.0,57.0,22.0,13.0,16.0
2023-02-20,Hard,O'Connell C.,Verdasco F.,94.0,154.0,6-1 3-6 6-0,3,5.0,1.0,72.0,49.0,30.0,16.0,3.0,4.0,1.0,3.0,74.0,45.0,29.0,8.0,5.0,10.0
2023-02-20,Hard,Broady L.,Krutykh O.,147.0,167.0,6-0 4-6 7-6(2),3,4.0,1.0,79.0,40.0,28.0,21.0,4.0,8.0,5.0,5.0,114.0,62.0,38.0,21.0,11.0,17.0
2023-02-20,Hard,Fokina A.,Lestienne C.,31.0,53.0,6-4 6-3,3,4.0,1.0,65.0,37.0,27.0,13.0,7.0,9.0,2.0,2.0,58.0,37.0,19.0,12.0,3.0,8.0
2023-02-20,Hard,Kwon S.,Shelbayh A.,68.0,276.0,6-3 3-6 6-4,3,11.0,3.0,87.0,53.0,40.0,17.0,4.0,6.0,9.0,2.0,87.0,50.0,37.0,18.0,7.0,10.0
2023-02-20,Hard,Kubler J.,Karatsev A.,74.0,101.0,7-6(4) 1-0 RET,3,5.0,0.0,33.0,21.0,17.0,8.0,0.0,1.0,4.0,5.0,45.0,30.0,23.0,5.0,1.0,3.0
2023-02-20,Clay,Fognini F.,Vera T.,86.0,196.0,6-2 6-3,3,3.0,2.0,53.0,41.0,29.0,5.0,4.0,5.0,2.0,1.0,53.0,32.0,17.0,9.0,2.0,7.0
2023-02-20,Hard,Muller A.,Basilashvili N.,170.0,113.0,7-6(3) 6-7(8) 6-4,3,4.0,2.0,113.0,80.0,56.0,14.0,2.0,7.0,9.0,6.0,127.0,86.0,51.0,18.0,8.0,14.0
2023-02-20,Hard,Auger-Aliassime F.,Fokina A.,9.0,31.0,6-4 7-6(5),3,8.0,1.0,65.0,43.0,37.0,12.0,2.0,2.0,2.0,0.0,70.0,45.0,34.0,15.0,3.0,4.0
2023-02-20,Hard,Muller A.,Zandschulp B.,170.0,34.0,6-2 6-4,3,1.0,0.0,54.0,43.0,30.0,9.0,3.0,3.0,2.0,4.0,53.0,27.0,20.0,11.0,4.0,7.0
2023-02-20,Hard,Murray A.,Muller A.,70.0,170.0,4-6 6-1 6-2,3,9.0,0.0,66.0,44.0,33.0,16.0,1.0,3.0,3.0,0.0,87.0,64.0,33.0,12.0,6.0,11.0
2023-02-20,Clay,Djere L.,Bagnis F.,57.0,87.0,6-2 3-2 RET,3,6.0,0.0,31.0,21.0,17.0,7.0,0.0,0.0,2.0,2.0,49.0,32.0,20.0,7.0,3.0,6.0
2023-02-20,Clay,Lajovic D.,Schwartzman D.,80.0,38.0,6-1 6-4,3,4.0,2.0,54.0,41.0,31.0,6.0,6.0,7.0,0.0,2.0,52.0,36.0,19.0,6.0,6.0,10.0
2023-02-20,Clay,Jarry N.,Musetti L.,139.0,18.0,6-4 6-1,3,4.0,1.0,39.0,22.0,19.0,13.0,0.0,0.0,4.0,4.0,54.0,31.0,21.0,8.0,1.0,5.0
2023-02-20,Clay,Martinez P.,Garin C.,76.0,98.0,7-6(0) 6-4,3,2.0,4.0,93.0,63.0,41.0,13.0,10.0,14.0,8.0,3.0,76.0,47.0,27.0,10.0,4.0,9.0
2023-02-20,Clay,Varillas J.,Gaston H.,81.0,106.0,7-5 6-4,3,5.0,1.0,71.0,42.0,27.0,18.0,7.0,9.0,5.0,4.0,77.0,35.0,22.0,21.0,7.0,11.0
2023-02-20,Clay,Baez S.,Bellucci T.,35.0,915.0,6-3 6-2,3,1.0,1.0,52.0,35.0,28.0,11.0,2.0,2.0,0.0,3.0,71.0,38.0,21.0,17.0,5.0,8.0
2023-02-20,Hard,Medvedev D.,O'Connell C.,8.0,94.0,6-2 4-6 7-5,3,5.0,2.0,83.0,51.0,40.0,20.0,2.0,4.0,3.0,0.0,77.0,53.0,38.0,12.0,4.0,8.0
2023-02-20,Clay,Galan D.,Cachin P.,88.0,59.0,7-6(4) 6-4,3,4.0,1.0,77.0,50.0,30.0,19.0,4.0,6.0,5.0,4.0,78.0,38.0,27.0,19.0,3.0,6.0
2023-02-20,Clay,Miralles B.,Munar J.,63.0,66.0,6-3 7-5,3,1.0,0.0,66.0,41.0,21.0,15.0,1.0,6.0,0.0,1.0,64.0,46.0,25.0,3.0,3.0,10.0
2023-02-20,Clay,Cerundolo F.,Baena R.,33.0,73.0,4-6 6-3 6-3,3,1.0,0.0,92.0,63.0,40.0,18.0,8.0,11.0,1.0,2.0,101.0,59.0,34.0,21.0,8.0,13.0
2023-02-20,Clay,Ramos-Vinolas A.,Etcheverry T.,47.0,75.0,5-7 6-4 6-4,3,2.0,2.0,125.0,86.0,57.0,22.0,18.0,20.0,11.0,2.0,101.0,69.0,52.0,15.0,5.0,8.0
2023-02-20,Hard,Lehecka J.,Rublev A.,52.0,5.0,4-6 6-4 6-3,3,2.0,2.0,82.0,52.0,39.0,22.0,0.0,1.0,10.0,2.0,75.0,47.0,36.0,17.0,1.0,3.0
2023-02-20,Clay,Dellien H.,Sousa J.,111.0,143.0,6-0 6-2,3,2.0,0.0,41.0,29.0,26.0,4.0,1.0,1.0,0.0,4.0,46.0,25.0,12.0,6.0,2.0,7.0
2023-02-20,Clay,Monteiro T.,Thiem D.,83.0,96.0,6-1 3-6 7-6(2),3,5.0,3.0,95.0,65.0,48.0,19.0,4.0,5.0,9.0,2.0,86.0,53.0,38.0,18.0,2.0,4.0
2023-02-20,Clay,Norrie C.,Cerundolo J.,13.0,107.0,7-5 6-1,3,3.0,0.0,56.0,39.0,31.0,9.0,4.0,5.0,4.0,3.0,67.0,44.0,27.0,8.0,8.0,12.0
2023-02-20,Hard,Medvedev D.,Murray A.,8.0,70.0,6-4 6-4,3,6.0,6.0,77.0,48.0,34.0,13.0,5.0,7.0,1.0,1.0,57.0,33.0,23.0,11.0,4.0,8.0
2023-02-20,Hard,Murray A.,Lehecka J.,70.0,52.0,6-0 3-6 7-6(6),3,7.0,3.0,86.0,49.0,34.0,19.0,5.0,8.0,8.0,2.0,99.0,59.0,37.0,21.0,4.0,9.0
2023-02-20,Hard,Medvedev D.,Auger-Aliassime F.,8.0,9.0,6-4 7-6(7),3,6.0,1.0,66.0,48.0,37.0,10.0,3.0,5.0,5.0,5.0,73.0,41.0,31.0,14.0,4.0,7.0
2023-02-20,Clay,Molcan A.,Fonseca J.,54.0,827.0,6-0 6-3,3,0.0,1.0,46.0,29.0,19.0,12.0,2.0,3.0,2.0,2.0,49.0,30.0,15.0,7.0,6.0,11.0
2023-02-27,Hard,Medvedev D.,Rublev A.,7.0,6.0,6-2 6-2,3,9.0,1.0,40.0,29.0,24.0,8.0,0.0,0.0,3.0,1.0,54.0,33.0,21.0,6.0,3.0,7.0
2023-02-27,Hard,Medvedev D.,Djokovic N.,7.0,1.0,6-4 6-4,3,8.0,1.0,62.0,36.0,28.0,13.0,0.0,1.0,5.0,1.0,62.0,43.0,29.0,11.0,1.0,4.0
2023-02-27,Hard,Rublev A.,Zverev A.,6.0,16.0,6-3 7-6(9),3,2.0,2.0,70.0,44.0,33.0,17.0,0.0,1.0,12.0,3.0,84.0,67.0,46.0,5.0,3.0,6.0
2023-02-27,Hard,Rublev A.,Zandschulp B.,6.0,33.0,6-3 7-6(3),3,9.0,1.0,72.0,47.0,36.0,17.0,4.0,5.0,7.0,5.0,86.0,57.0,42.0,9.0,10.0,12.0
2023-02-27,Hard,Medvedev D.,Coric B.,7.0,20.0,6-3 6-2,3,4.0,3.0,43.0,26.0,20.0,11.0,1.0,2.0,0.0,1.0,51.0,27.0,12.0,10.0,1.0,6.0
2023-02-27,Hard,Zverev A.,Sonego L.,16.0,67.0,7-5 6-4,3,5.0,1.0,61.0,50.0,42.0,4.0,6.0,6.0,6.0,1.0,69.0,49.0,33.0,10.0,3.0,5.0
2023-02-27,Hard,Minaur A.,Paul T.,22.0,23.0,3-6 6-4 6-1,3,2.0,1.0,84.0,42.0,34.0,22.0,6.0,8.0,1.0,4.0,91.0,55.0,33.0,19.0,6.0,10.0
2023-02-27,Hard,Djokovic N.,Hurkacz H.,1.0,11.0,6-3 7-5,3,4.0,2.0,55.0,36.0,29.0,15.0,0.0,0.0,7.0,1.0,57.0,36.0,28.0,12.0,6.0,8.0
2023-02-27,Hard,Paul T.,Fritz T.,23.0,5.0,6-3 6-7(2) 7-6(2),3,7.0,5.0,143.0,94.0,64.0,21.0,10.0,13.0,6.0,3.0,118.0,64.0,52.0,21.0,10.0,14.0
2023-02-27,Hard,Berrettini M.,Ymer E.,24.0,170.0,6-3 6-3,3,3.0,1.0,51.0,32.0,27.0,10.0,2.0,2.0,2.0,3.0,66.0,42.0,27.0,10.0,6.0,9.0
2023-02-27,Hard,Paul T.,McDonald M.,23.0,62.0,6-2 6-2,3,3.0,1.0,43.0,33.0,26.0,8.0,1.0,1.0,0.0,1.0,45.0,27.0,15.0,7.0,5.0,9.0
2023-02-27,Hard,Fritz T.,Tiafoe F.,5.0,15.0,6-3 6-4,3,5.0,0.0,64.0,32.0,24.0,21.0,4.0,4.0,6.0,4.0,59.0,37.0,28.0,8.0,1.0,3.0
2023-02-27,Hard,Rune H.,Berrettini M.,10.0,24.0,6-0 1-0 RET,3,1.0,0.0,18.0,11.0,10.0,6.0,0.0,0.0,1.0,0.0,17.0,12.0,4.0,1.0,1.0,4.0
2023-02-27,Hard,Minaur A.,Daniel T.,22.0,125.0,6-2 6-2,3,1.0,3.0,52.0,22.0,21.0,13.0,1.0,2.0,1.0,3.0,54.0,35.0,16.0,9.0,3.0,8.0
2023-02-27,Hard,McDonald M.,Nakashima B.,62.0,49.0,6-2 6-0,3,2.0,0.0,43.0,25.0,20.0,11.0,1.0,1.0,0.0,2.0,47.0,29.0,13.0,7.0,7.0,12.0
2023-02-27,Hard,Paul T.,Mmoh M.,23.0,86.0,6-4 2-2 RET,3,3.0,0.0,49.0,33.0,26.0,8.0,4.0,4.0,3.0,5.0,48.0,30.0,23.0,7.0,2.0,3.0
2023-02-27,Hard,Fritz T.,Shapovalov D.,5.0,30.0,6-4 6-4,3,7.0,3.0,52.0,29.0,28.0,11.0,1.0,2.0,5.0,2.0,65.0,40.0,31.0,9.0,2.0,5.0
2023-02-27,Hard,Tiafoe F.,Lopez F.,15.0,1035.0,6-2 7-6(6),3,5.0,3.0,62.0,35.0,28.0,20.0,3.0,3.0,11.0,6.0,66.0,33.0,27.0,17.0,1.0,3.0
2023-02-27,Hard,Djokovic N.,Griekspoor T.,1.0,39.0,6-2 6-3,3,8.0,3.0,43.0,22.0,20.0,14.0,0.0,1.0,12.0,1.0,80.0,57.0,33.0,8.0,12.0,16.0
2023-02-27,Hard,Minaur A.,Rune H.,22.0,10.0,3-6 7-5 6-2,3,3.0,10.0,99.0,50.0,38.0,26.0,7.0,8.0,4.0,5.0,112.0,67.0,42.0,25.0,11.0,14.0
2023-02-27,Hard,Hurkacz H.,Kotov P.,11.0,138.0,7-5 6-1,3,9.0,1.0,50.0,34.0,31.0,9.0,0.0,0.0,3.0,1.0,52.0,34.0,22.0,8.0,3.0,6.0
2023-02-27,Hard,Fokina A.,Jaziri M.,29.0,444.0,6-2 6-0,3,5.0,0.0,39.0,26.0,22.0,8.0,3.0,3.0,2.0,2.0,37.0,16.0,8.0,6.0,0.0,5.0
2023-02-27,Hard,Coric B.,Kokkinakis T.,20.0,101.0,6-7(4) 6-3 7-5,3,3.0,3.0,82.0,54.0,47.0,22.0,0.0,0.0,20.0,2.0,120.0,79.0,59.0,20.0,5.0,8.0
2023-02-27,Hard,Ymer M.,Passaro F.,59.0,110.0,6-2 6-3,3,0.0,1.0,43.0,30.0,23.0,9.0,0.0,0.0,1.0,1.0,53.0,36.0,23.0,6.0,3.0,7.0
2023-02-27,Hard,Zandschulp B.,Khachanov K.,33.0,14.0,7-5 6-2,3,7.0,4.0,63.0,40.0,30.0,12.0,4.0,5.0,5.0,3.0,68.0,50.0,29.0,10.0,9.0,13.0
2023-02-27,Hard,Auger-Aliassime F.,Cressy M.,9.0,36.0,7-6(4) 3-6 6-3,3,13.0,1.0,98.0,60.0,45.0,24.0,2.0,3.0,27.0,25.0,122.0,65.0,54.0,23.0,13.0,14.0
2023-02-27,Hard,Rublev A.,Krajinovic F.,6.0,70.0,7-5 6-2,3,8.0,1.0,56.0,29.0,26.0,15.0,1.0,2.0,2.0,2.0,72.0,44.0,28.0,11.0,2.0,6.0
2023-02-27,Hard,Sonego L.,Huesler M.,67.0,51.0,7-5 6-3,3,10.0,1.0,62.0,46.0,33.0,12.0,1.0,2.0,3.0,4.0,57.0,35.0,26.0,9.0,2.0,5.0
2023-02-27,Hard,O'Connell C.,Ruusuvuori E.,92.0,54.0,7-5 6-4,3,11.0,1.0,68.0,41.0,35.0,12.0,1.0,2.0,4.0,3.0,83.0,49.0,33.0,16.0,8.0,11.0
2023-02-27,Hard,Zverev A.,Lehecka J.,16.0,47.0,4-6 6-3 6-4,3,12.0,2.0,80.0,58.0,43.0,14.0,2.0,4.0,5.0,5.0,94.0,55.0,37.0,20.0,7.0,10.0
2023-02-27,Hard,Coric B.,Evans D.,20.0,28.0,2-2 RET,3,3.0,0.0,14.0,8.0,6.0,4.0,0.0,0.0,2.0,0.0,12.0,7.0,7.0,2.0,0.0,0.0
2023-02-27,Hard,Kokkinakis T.,Halys Q.,101.0,73.0,6-4 7-6(9),3,16.0,2.0,82.0,58.0,43.0,14.0,3.0,3.0,7.0,2.0,69.0,38.0,30.0,18.0,3.0,4.0
2023-02-27,Hard,Bublik A.,Lazarov A.,46.0,301.0,6-1 1-0 RET,3,3.0,1.0,18.0,14.0,13.0,3.0,0.0,0.0,0.0,4.0,22.0,12.0,5.0,1.0,2.0,5.0
2023-02-27,Hard,Medvedev D.,Arnaldi M.,7.0,111.0,6-4 6-2,3,6.0,3.0,62.0,37.0,29.0,14.0,0.0,0.0,0.0,3.0,64.0,37.0,23.0,12.0,2.0,5.0
2023-02-27,Hard,Hurkacz H.,Shevchenko A.,11.0,119.0,3-6 6-3 7-6(7),3,18.0,3.0,81.0,62.0,51.0,10.0,2.0,4.0,3.0,2.0,103.0,63.0,45.0,23.0,9.0,11.0
2023-02-27,Hard,Kotov P.,Popyrin A.,138.0,98.0,6-3 5-7 7-6(3),3,2.0,2.0,110.0,76.0,56.0,18.0,1.0,3.0,13.0,7.0,115.0,63.0,45.0,28.0,8.0,10.0
2023-02-27,Hard,Griekspoor T.,Lestienne C.,39.0,56.0,6-4 3-6 6-2,3,11.0,5.0,78.0,45.0,35.0,19.0,6.0,7.0,11.0,4.0,98.0,63.0,43.0,15.0,9.0,12.0
2023-02-27,Hard,Djokovic N.,Machac T.,1.0,130.0,6-3 3-6 7-6(1),3,12.0,8.0,100.0,60.0,43.0,22.0,7.0,10.0,6.0,4.0,94.0,56.0,36.0,19.0,3.0,6.0
2023-02-27,Hard,Rublev A.,Fokina A.,6.0,29.0,1-6 7-6(6) 7-6(3),3,12.0,2.0,101.0,63.0,48.0,22.0,2.0,4.0,8.0,3.0,112.0,77.0,54.0,23.0,2.0,2.0
2023-02-27,Hard,Zandschulp B.,Ymer M.,33.0,59.0,3-6 6-3 6-3,3,7.0,3.0,79.0,51.0,32.0,15.0,4.0,8.0,2.0,3.0,100.0,69.0,38.0,15.0,3.0,9.0
2023-02-27,Hard,Sonego L.,Auger-Aliassime F.,67.0,9.0,7-6(4) 6-4,3,2.0,1.0,56.0,44.0,39.0,9.0,0.0,0.0,6.0,3.0,70.0,34.0,28.0,21.0,2.0,3.0
2023-02-27,Hard,Zverev A.,O'Connell C.,16.0,92.0,7-5 6-4,3,11.0,1.0,51.0,39.0,35.0,9.0,0.0,0.0,4.0,0.0,55.0,39.0,29.0,10.0,3.0,5.0
2023-02-27,Hard,Medvedev D.,Bublik A.,7.0,46.0,6-4 6-2,3,5.0,1.0,41.0,30.0,29.0,7.0,0.0,0.0,5.0,5.0,54.0,34.0,24.0,7.0,2.0,5.0
2023-02-27,Hard,Rune H.,Borges N.,10.0,85.0,6-0 6-2,3,7.0,1.0,41.0,26.0,21.0,9.0,1.0,1.0,1.0,3.0,44.0,27.0,15.0,2.0,4.0,9.0
2023-02-27,Clay,Jarry N.,Hanfmann Y.,87.0,153.0,3-6 6-3 6-4,3,8.0,0.0,91.0,69.0,46.0,15.0,1.0,2.0,4.0,1.0,92.0,59.0,42.0,17.0,3.0,5.0
2023-02-27,Hard,Daniel T.,Ruud C.,125.0,4.0,7-5 2-6 7-6(5),3,3.0,1.0,93.0,54.0,39.0,26.0,4.0,7.0,7.0,4.0,103.0,66.0,49.0,21.0,1.0,3.0
2023-02-27,Clay,Hanfmann Y.,Martinez P.,153.0,117.0,6-2 6-0,3,9.0,1.0,52.0,33.0,24.0,10.0,2.0,2.0,1.0,6.0,68.0,41.0,22.0,11.0,11.0,16.0
2023-02-27,Clay,Jarry N.,Varillas J.,87.0,77.0,7-6(1) 6-4,3,12.0,3.0,81.0,52.0,39.0,14.0,3.0,4.0,6.0,1.0,65.0,40.0,26.0,15.0,0.0,2.0
2023-02-27,Clay,Monteiro T.,Ramos-Vinolas A.,84.0,50.0,7-5 4-6 7-5,3,7.0,5.0,113.0,70.0,50.0,19.0,6.0,10.0,7.0,5.0,93.0,60.0,42.0,16.0,2.0,7.0
2023-02-27,Clay,Cecchinato M.,Bagnis F.,91.0,94.0,6-2 3-6 7-6(3),3,8.0,5.0,80.0,53.0,32.0,18.0,4.0,8.0,2.0,6.0,104.0,58.0,36.0,21.0,5.0,10.0
2023-02-27,Clay,Munar J.,Tabilo A.,66.0,186.0,6-0 6-7(4) 7-6(5),3,4.0,2.0,100.0,69.0,43.0,21.0,4.0,7.0,3.0,3.0,102.0,64.0,34.0,23.0,2.0,8.0
2023-02-27,Clay,Etcheverry T.,Cerundolo F.,76.0,32.0,6-3 3-6 6-3,3,5.0,2.0,88.0,48.0,34.0,23.0,7.0,9.0,3.0,6.0,95.0,53.0,41.0,16.0,6.0,9.0
2023-02-27,Clay,Lajovic D.,Cerundolo J.,75.0,108.0,6-2 2-6 7-6(2),3,6.0,4.0,108.0,80.0,51.0,10.0,6.0,10.0,2.0,3.0,119.0,79.0,50.0,14.0,8.0,12.0
